,,,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11
32,1,0,0.0,alpha,0.0,gamma,0.0,delta,0.0,delta,0.0,delta,0.0,gamma,0.0,beta,0.0,beta,0.0,alpha,0.0,beta,0.0,alpha,0.0,alpha
33,0,0,0.0,gamma,0.0,gamma,0.0,gamma,0.0,delta,0.0,delta,0.0,alpha,0.0,delta,0.0,gamma,0.0,beta,0.0,beta,0.0,beta,0.0,gamma
33,0,1,0.0,beta,0.0,gamma,0.0,delta,0.0,delta,0.0,beta,0.0,delta,0.0,gamma,0.0,beta,0.0,alpha,0.0,beta,0.0,gamma,0.0,alpha
33,0,2,0.0,beta,0.0,beta,0.0,delta,0.0,delta,0.0,beta,0.0,alpha,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,gamma
33,1,0,0.0,delta,0.0,gamma,0.0,delta,0.0,gamma,0.0,alpha,0.0,alpha,0.0,beta,0.0,gamma,0.0,delta,0.0,delta,0.0,gamma,0.0,gamma
34,0,0,0.0,alpha,0.0,alpha,0.0,alpha,0.0,beta,0.0,alpha,0.0,beta,0.0,gamma,0.0,beta,0.0,gamma,0.0,gamma,0.0,beta,0.0,alpha
34,0,1,0.0,alpha,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,alpha,0.0,beta,0.0,beta,0.0,beta,0.0,alpha,0.0,beta,0.0,alpha
34,0,2,0.0,beta,0.0,alpha,0.0,alpha,0.0,beta,0.0,beta,0.0,beta,0.0,alpha,0.0,alpha,0.0,beta,0.0,alpha,0.0,beta,0.0,alpha
34,1,0,0.0,alpha,0.0,gamma,0.0,gamma,0.0,delta,0.0,delta,0.0,gamma,0.0,alpha,0.0,alpha,0.0,gamma,0.0,alpha,0.0,delta,0.0,gamma
35,0,0,0.0,delta,0.0,beta,0.0,gamma,0.0,beta,0.0,alpha,0.0,alpha,0.0,delta,0.0,gamma,0.0,gamma,0.0,beta,0.0,beta,0.0,alpha
35,0,1,0.0,beta,0.0,beta,0.0,delta,0.0,gamma,0.0,gamma,0.0,beta,0.0,beta,0.0,beta,0.0,gamma,0.0,alpha,0.0,delta,0.0,alpha
35,0,2,0.0,beta,0.0,beta,0.0,beta,0.0,alpha,0.0,gamma,0.0,beta,0.0,beta,0.0,beta,0.0,delta,0.0,delta,0.0,beta,0.0,beta
35,1,0,0.0,alpha,0.0,gamma,0.0,alpha,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,alpha,0.0,delta,0.0,beta,0.0,delta,0.0,delta
36,0,0,0.0,beta,0.0,delta,0.0,alpha,0.0,alpha,0.0,delta,0.0,delta,0.0,alpha,0.0,gamma,0.0,delta,0.0,gamma,0.0,alpha,0.0,beta
36,0,1,0.0,alpha,0.0,alpha,0.0,delta,0.0,alpha,0.0,delta,0.0,beta,0.0,alpha,0.0,beta,0.0,beta,0.0,delta,0.0,delta,0.0,beta
36,0,2,0.0,beta,0.0,alpha,0.0,beta,0.0,beta,0.0,delta,0.0,beta,0.0,alpha,0.0,alpha,0.0,beta,0.0,delta,0.0,beta,0.0,alpha
36,1,0,0.0,gamma,0.0,beta,0.0,delta,0.0,beta,0.0,gamma,0.0,gamma,0.0,beta,0.0,gamma,0.0,alpha,0.0,delta,0.0,gamma,0.0,beta
37,0,0,0.0,alpha,0.0,gamma,0.0,beta,0.0,alpha,0.0,delta,0.0,gamma,0.0,delta,0.0,beta,0.0,alpha,0.0,delta,0.0,beta,0.0,alpha
37,0,1,0.0,beta,0.0,alpha,0.0,beta,0.0,beta,0.0,alpha,0.0,beta,0.0,beta,0.0,beta,0.0,delta,0.0,alpha,0.0,alpha,0.0,alpha
37,0,2,0.0,beta,0.0,beta,0.0,beta,0.0,alpha,0.0,delta,0.0,beta,0.0,beta,0.0,alpha,0.0,alpha,0.0,beta,0.0,alpha,0.0,beta
37,1,0,0.0,alpha,0.0,gamma,0.0,beta,0.0,gamma,0.0,delta,0.0,delta,0.0,alpha,0.0,gamma,0.0,beta,0.0,delta,0.0,beta,0.0,alpha
38,0,0,0.0,delta,0.0,delta,0.0,gamma,0.0,alpha,0.0,gamma,0.0,gamma,0.0,delta,0.0,gamma,0.0,delta,0.0,delta,0.0,beta,0.0,alpha
38,0,1,0.0,delta,0.0,delta,0.0,delta,0.0,gamma,0.0,delta,0.0,delta,0.0,gamma,0.0,gamma,0.0,gamma,0.0,delta,0.0,alpha,0.0,delta
38,0,2,0.0,delta,0.0,delta,0.0,gamma,0.0,gamma,0.0,delta,0.0,gamma,0.0,gamma,0.0,gamma,0.0,gamma,0.0,alpha,0.0,delta,0.0,alpha
38,1,0,0.0,gamma,0.0,alpha,0.0,alpha,0.0,gamma,0.0,delta,0.0,delta,0.0,beta,0.0,alpha,0.0,gamma,0.0,delta,0.0,gamma,0.0,delta
39,0,0,0.0,gamma,0.0,delta,0.0,alpha,0.0,beta,0.0,gamma,0.0,gamma,0.0,delta,0.0,beta,0.0,alpha,0.0,alpha,0.0,gamma,0.0,beta
39,0,1,0.0,gamma,0.0,beta,0.0,beta,0.0,beta,0.0,alpha,0.0,alpha,0.0,beta,0.0,gamma,0.0,beta,0.0,alpha,0.0,gamma,0.0,beta
39,0,2,0.0,gamma,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,alpha,0.0,alpha,0.0,beta,0.0,beta,0.0,alpha
39,1,0,0.0,alpha,0.0,delta,0.0,alpha,0.0,delta,0.0,beta,0.0,delta,0.0,alpha,0.0,delta,0.0,alpha,0.0,alpha,0.0,alpha,0.0,beta
40,0,0,0.0,alpha,0.0,delta,0.0,delta,0.0,gamma,0.0,gamma,0.0,gamma,0.0,delta,0.0,delta,0.0,delta,0.0,beta,0.0,gamma,0.0,gamma
40,0,1,0.0,beta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,alpha,0.0,delta,0.0,delta,0.0,delta,0.0,gamma,0.0,beta,0.0,delta
40,0,2,0.0,beta,0.0,delta,0.0,alpha,0.0,delta,0.0,delta,0.0,beta,0.0,delta,0.0,alpha,0.0,beta,0.0,gamma,0.0,delta,0.0,delta
40,1,0,0.0,gamma,0.0,delta,0.0,beta,0.0,gamma,0.0,beta,0.0,beta,0.0,delta,0.0,alpha,0.0,alpha,0.0,alpha,0.0,delta,0.0,gamma
41,0,0,0.0,gamma,0.0,beta,0.0,gamma,0.0,gamma,0.0,delta,0.0,beta,0.0,gamma,0.0,alpha,0.0,gamma,0.0,alpha,0.0,delta,0.0,beta
41,0,1,0.0,gamma,0.0,gamma,0.0,alpha,0.0,gamma,0.0,delta,0.0,gamma,0.0,gamma,0.0,gamma,0.0,beta,0.0,beta,0.0,beta,0.0,beta
41,0,2,0.0,gamma,0.0,beta,0.0,beta,0.0,beta,0.0,delta,0.0,alpha,0.0,gamma,0.0,delta,0.0,delta,0.0,gamma,0.0,beta,0.0,gamma
41,1,0,0.0,gamma,0.0,beta,0.0,beta,0.0,beta,0.0,delta,0.0,gamma,0.0,beta,0.0,delta,0.0,delta,0.0,delta,0.0,alpha,0.0,delta
42,0,0,0.0,alpha,0.0,beta,0.0,delta,0.0,delta,0.0,delta,0.0,gamma,0.0,delta,0.0,gamma,0.0,gamma,0.0,delta,0.0,gamma,0.0,beta
42,0,1,0.0,delta,0.0,beta,0.0,delta,0.0,beta,0.0,delta,0.0,delta,0.0,delta,0.0,gamma,0.0,delta,0.0,gamma,0.0,delta,0.0,delta
42,0,2,0.0,delta,0.0,delta,0.0,delta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,delta,0.0,delta,0.0,beta,0.0,delta,0.0,beta
42,1,0,0.0,alpha,0.0,gamma,0.0,alpha,0.0,gamma,0.0,gamma,0.0,beta,0.0,delta,0.0,beta,0.0,alpha,0.0,delta,0.0,gamma,0.0,beta
43,0,0,0.0,alpha,0.0,delta,0.0,gamma,0.0,delta,0.0,alpha,0.0,alpha,0.0,gamma,0.0,gamma,0.0,beta,0.0,gamma,0.0,alpha,0.0,alpha
43,0,1,0.0,beta,0.0,alpha,0.0,beta,0.0,beta,0.0,gamma,0.0,alpha,0.0,beta,0.0,alpha,0.0,beta,0.0,beta,0.0,alpha,0.0,gamma
43,0,2,0.0,beta,0.0,beta,0.0,alpha,0.0,beta,0.0,beta,0.0,gamma,0.0,alpha,0.0,beta,0.0,alpha,0.0,beta,0.0,beta,0.0,beta
43,1,0,0.0,delta,0.0,delta,0.0,gamma,0.0,gamma,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,gamma,0.0,beta,0.0,gamma
44,0,0,0.0,gamma,0.0,gamma,0.0,beta,0.0,alpha,0.0,beta,0.0,beta,0.0,delta,0.0,beta,0.0,gamma,0.0,delta,0.0,delta,0.0,gamma
44,0,1,0.0,beta,0.0,delta,0.0,delta,0.0,delta,0.0,gamma,0.0,delta,0.0,beta,0.0,beta,0.0,delta,0.0,beta,0.0,beta,0.0,gamma
44,0,2,0.0,beta,0.0,delta,0.0,delta,0.0,beta,0.0,delta,0.0,beta,0.0,beta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta
44,1,0,0.0,beta,0.0,delta,0.0,beta,0.0,gamma,0.0,delta,0.0,delta,0.0,gamma,0.0,beta,0.0,beta,0.0,alpha,0.0,delta,0.0,gamma
45,0,0,0.0,alpha,0.0,alpha,0.0,beta,0.0,gamma,0.0,delta,0.0,delta,0.0,delta,0.0,beta,0.0,delta,0.0,delta,0.0,alpha,0.0,gamma
45,0,1,0.0,delta,0.0,delta,0.0,beta,0.0,alpha,0.0,delta,0.0,alpha,0.0,beta,0.0,beta,0.0,beta,0.0,delta,0.0,delta,0.0,beta
45,0,2,0.0,beta,0.0,beta,0.0,delta,0.0,delta,0.0,beta,0.0,alpha,0.0,delta,0.0,beta,0.0,alpha,0.0,beta,0.0,beta,0.0,beta
45,1,0,0.0,beta,0.0,gamma,0.0,alpha,0.0,alpha,0.0,delta,0.0,alpha,0.0,beta,0.0,gamma,0.0,beta,0.0,alpha,0.0,beta,0.0,alpha
46,0,0,0.0,delta,0.0,beta,0.0,gamma,0.0,alpha,0.0,delta,0.0,alpha,0.0,delta,0.0,delta,0.0,beta,0.0,delta,0.0,gamma,0.0,delta
46,0,1,0.0,beta,0.0,gamma,0.0,delta,0.0,delta,0.0,gamma,0.0,delta,0.0,beta,0.0,alpha,0.0,delta,0.0,gamma,0.0,beta,0.0,delta
46,0,2,0.0,delta,0.0,beta,0.0,delta,0.0,beta,0.0,beta,0.0,gamma,0.0,delta,0.0,beta,0.0,beta,0.0,delta,0.0,delta,0.0,delta
46,1,0,0.0,alpha,0.0,alpha,0.0,beta,0.0,alpha,0.0,delta,0.0,beta,0.0,delta,0.0,beta,0.0,gamma,0.0,delta,0.0,gamma,0.0,alpha
47,0,0,0.0,alpha,0.0,delta,0.0,alpha,0.0,gamma,0.0,gamma,0.0,delta,0.0,delta,0.0,beta,0.0,alpha,0.0,gamma,0.0,alpha,0.0,gamma
47,0,1,0.0,delta,0.0,delta,0.0,beta,0.0,alpha,0.0,delta,0.0,alpha,0.0,delta,0.0,alpha,0.0,delta,0.0,alpha,0.0,alpha,0.0,alpha
47,0,2,0.0,alpha,0.0,delta,0.0,alpha,0.0,alpha,0.0,beta,0.0,alpha,0.0,beta,0.0,beta,0.0,alpha,0.0,alpha,0.0,beta,0.0,alpha
47,1,0,0.0,alpha,0.0,beta,0.0,delta,0.0,beta,0.0,gamma,0.0,alpha,0.0,delta,0.0,delta,0.0,delta,0.0,gamma,0.0,gamma,0.0,gamma
48,0,0,0.0,delta,0.0,beta,0.0,beta,0.0,alpha,0.0,alpha,0.0,beta,0.0,beta,0.0,gamma,0.0,delta,0.0,alpha,0.0,beta,0.0,alpha
48,0,1,0.0,delta,0.0,beta,0.0,beta,0.0,alpha,0.0,beta,0.0,beta,0.0,beta,0.0,alpha,0.0,beta,0.0,beta,0.0,beta,0.0,alpha
48,0,2,0.0,alpha,0.0,alpha,0.0,alpha,0.0,delta,0.0,alpha,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,alpha,0.0,alpha,0.0,alpha
48,1,0,0.0,beta,0.0,alpha,0.0,alpha,0.0,gamma,0.0,beta,0.0,beta,0.0,delta,0.0,alpha,0.0,beta,0.0,delta,0.0,delta,0.0,beta
49,0,0,0.0,beta,0.0,gamma,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,delta,0.0,alpha,0.0,beta,0.0,gamma,0.0,delta,0.0,gamma
49,0,1,0.0,alpha,0.0,beta,0.0,gamma,0.0,gamma,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,beta,0.0,alpha
49,0,2,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,beta,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,gamma
49,1,0,0.0,beta,0.0,gamma,0.0,alpha,0.0,delta,0.0,gamma,0.0,alpha,0.0,beta,0.0,gamma,0.0,gamma,0.0,beta,0.0,alpha,0.0,beta
50,0,0,0.0,delta,0.0,alpha,0.0,alpha,0.0,gamma,0.0,alpha,0.0,beta,0.0,beta,0.0,delta,0.0,beta,0.0,gamma,0.0,alpha,0.0,alpha
50,0,1,0.0,beta,0.0,beta,0.0,alpha,0.0,alpha,0.0,alpha,0.0,beta,0.0,delta,0.0,alpha,0.0,alpha,0.0,gamma,0.0,beta,0.0,alpha
50,0,2,0.0,alpha,0.0,alpha,0.0,beta,0.0,beta,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,beta,0.0,alpha
50,1,0,0.0,gamma,0.0,gamma,0.0,alpha,0.0,delta,0.0,alpha,0.0,beta,0.0,delta,0.0,gamma,0.0,delta,0.0,gamma,0.0,delta,0.0,beta
51,0,0,0.0,beta,0.0,delta,0.0,alpha,0.0,gamma,0.0,alpha,0.0,beta,0.0,delta,0.0,alpha,0.0,beta,0.0,delta,0.0,delta,0.0,delta
51,0,1,0.0,delta,0.0,delta,0.0,alpha,0.0,beta,0.0,beta,0.0,alpha,0.0,alpha,0.0,beta,0.0,gamma,0.0,beta,0.0,delta,0.0,delta
51,0,2,0.0,alpha,0.0,beta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,gamma,0.0,alpha,0.0,delta,0.0,beta,0.0,beta,0.0,alpha
51,1,0,0.0,delta,0.0,gamma,0.0,alpha,0.0,beta,0.0,beta,0.0,gamma,0.0,alpha,0.0,beta,0.0,delta,0.0,delta,0.0,alpha,0.0,alpha
52,0,0,0.0,beta,0.0,delta,0.0,delta,0.0,delta,0.0,gamma,0.0,delta,0.0,delta,0.0,alpha,0.0,alpha,0.0,gamma,0.0,delta,0.0,gamma
52,0,1,0.0,gamma,0.0,gamma,0.0,beta,0.0,alpha,0.0,delta,0.0,beta,0.0,alpha,0.0,alpha,0.0,alpha,0.0,gamma,0.0,beta,0.0,beta
52,0,2,0.0,beta,0.0,delta,0.0,alpha,0.0,alpha,0.0,beta,0.0,beta,0.0,alpha,0.0,gamma,0.0,alpha,0.0,beta,0.0,alpha,0.0,alpha
52,1,0,0.0,alpha,0.0,gamma,0.0,delta,0.0,gamma,0.0,beta,0.0,gamma,0.0,gamma,0.0,gamma,0.0,gamma,0.0,beta,0.0,alpha,0.0,delta
53,0,0,0.0,gamma,0.0,beta,0.0,delta,0.0,delta,0.0,beta,0.0,delta,0.0,alpha,0.0,delta,0.0,delta,0.0,delta,0.0,gamma,0.0,delta
53,0,1,0.0,beta,0.0,delta,0.0,beta,0.0,beta,0.0,delta,0.0,beta,0.0,beta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta
53,0,2,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,beta,0.0,beta,0.0,delta,0.0,delta,0.0,beta,0.0,delta
53,1,0,0.0,delta,0.0,delta,0.0,alpha,0.0,alpha,0.0,gamma,0.0,alpha,0.0,gamma,0.0,delta,0.0,alpha,0.0,delta,0.0,delta,0.0,beta
54,0,0,0.0,delta,0.0,alpha,0.0,alpha,0.0,alpha,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,gamma,0.0,gamma,0.0,alpha,0.0,beta
54,0,1,0.0,beta,0.0,alpha,0.0,beta,0.0,delta,0.0,alpha,0.0,alpha,0.0,beta,0.0,alpha,0.0,delta,0.0,delta,0.0,delta,0.0,delta
54,0,2,0.0,delta,0.0,alpha,0.0,alpha,0.0,delta,0.0,beta,0.0,beta,0.0,delta,0.0,alpha,0.0,alpha,0.0,beta,0.0,alpha,0.0,delta
54,1,0,0.0,gamma,0.0,beta,0.0,beta,0.0,gamma,0.0,gamma,0.0,beta,0.0,alpha,0.0,delta,0.0,beta,0.0,gamma,0.0,gamma,0.0,delta
55,0,0,0.0,alpha,0.0,alpha,0.0,beta,0.0,alpha,0.0,delta,0.0,beta,0.0,delta,0.0,alpha,0.0,gamma,0.0,gamma,0.0,alpha,0.0,alpha
55,0,1,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,beta,0.0,gamma,0.0,beta,0.0,alpha,0.0,alpha,0.0,beta,0.0,alpha,0.0,beta
55,0,2,0.0,alpha,0.0,alpha,0.0,alpha,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,alpha,0.0,beta,0.0,alpha,0.0,alpha
55,1,0,0.0,gamma,0.0,alpha,0.0,gamma,0.0,gamma,0.0,alpha,0.0,alpha,0.0,beta,0.0,beta,0.0,gamma,0.0,alpha,0.0,alpha,0.0,alpha
56,0,0,0.0,gamma,0.0,gamma,0.0,alpha,0.0,gamma,0.0,beta,0.0,gamma,0.0,gamma,0.0,gamma,0.0,gamma,0.0,beta,0.0,delta,0.0,alpha
56,0,1,0.0,gamma,0.0,gamma,0.0,gamma,0.0,gamma,0.0,gamma,0.0,beta,0.0,delta,0.0,gamma,0.0,alpha,0.0,gamma,0.0,gamma,0.0,delta
56,0,2,0.0,gamma,0.0,beta,0.0,gamma,0.0,gamma,0.0,gamma,0.0,alpha,0.0,gamma,0.0,gamma,0.0,gamma,0.0,gamma,0.0,gamma,0.0,gamma
56,1,0,0.0,gamma,0.0,alpha,0.0,beta,0.0,gamma,0.0,delta,0.0,delta,0.0,alpha,0.0,gamma,0.0,delta,0.0,gamma,0.0,gamma,0.0,alpha
57,0,0,0.0,delta,0.0,delta,0.0,gamma,0.0,alpha,0.0,beta,0.0,gamma,0.0,delta,0.0,alpha,0.0,beta,0.0,alpha,0.0,beta,0.0,gamma
57,0,1,0.0,alpha,0.0,beta,0.0,beta,0.0,delta,0.0,beta,0.0,gamma,0.0,gamma,0.0,delta,0.0,beta,0.0,gamma,0.0,gamma,0.0,alpha
57,0,2,0.0,beta,0.0,beta,0.0,alpha,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,alpha,0.0,alpha,0.0,delta
57,1,0,0.0,gamma,0.0,gamma,0.0,gamma,0.0,gamma,0.0,alpha,0.0,alpha,0.0,beta,0.0,delta,0.0,gamma,0.0,beta,0.0,beta,0.0,delta
58,0,0,0.0,delta,0.0,alpha,0.0,gamma,0.0,gamma,0.0,gamma,0.0,delta,0.0,beta,0.0,alpha,0.0,delta,0.0,alpha,0.0,gamma,0.0,gamma
58,0,1,0.0,gamma,0.0,alpha,0.0,alpha,0.0,alpha,0.0,gamma,0.0,beta,0.0,gamma,0.0,delta,0.0,alpha,0.0,alpha,0.0,delta,0.0,delta
58,0,2,0.0,delta,0.0,alpha,0.0,beta,0.0,beta,0.0,alpha,0.0,alpha,0.0,alpha,0.0,delta,0.0,delta,0.0,alpha,0.0,beta,0.0,alpha
58,1,0,0.0,delta,0.0,beta,0.0,delta,0.0,alpha,0.0,alpha,0.0,delta,0.0,beta,0.0,gamma,0.0,delta,0.0,beta,0.0,beta,0.0,gamma
59,0,0,0.0,gamma,0.0,alpha,0.0,delta,0.0,gamma,0.0,gamma,0.0,alpha,0.0,alpha,0.0,gamma,0.0,delta,0.0,beta,0.0,gamma,0.0,gamma
59,0,1,0.0,gamma,0.0,gamma,0.0,beta,0.0,gamma,0.0,gamma,0.0,gamma,0.0,gamma,0.0,gamma,0.0,gamma,0.0,gamma,0.0,beta,0.0,gamma
59,0,2,0.0,gamma,0.0,gamma,0.0,beta,0.0,gamma,0.0,gamma,0.0,gamma,0.0,gamma,0.0,gamma,0.0,gamma,0.0,gamma,0.0,gamma,0.0,gamma
59,1,0,0.0,beta,0.0,beta,0.0,gamma,0.0,delta,0.0,alpha,0.0,alpha,0.0,gamma,0.0,beta,0.0,alpha,0.0,beta,0.0,beta,0.0,delta
60,0,0,0.0,alpha,0.0,alpha,0.0,delta,0.0,gamma,0.0,gamma,0.0,alpha,0.0,delta,0.0,delta,0.0,delta,0.0,beta,0.0,alpha,0.0,delta
60,0,1,0.0,delta,0.0,beta,0.0,beta,0.0,delta,0.0,alpha,0.0,delta,0.0,alpha,0.0,delta,0.0,beta,0.0,gamma,0.0,delta,0.0,alpha
60,0,2,0.0,beta,0.0,delta,0.0,beta,0.0,beta,0.0,delta,0.0,beta,0.0,delta,0.0,beta,0.0,beta,0.0,alpha,0.0,beta,0.0,alpha
60,1,0,0.0,delta,0.0,delta,0.0,gamma,0.0,beta,0.0,gamma,0.0,alpha,0.0,gamma,0.0,gamma,0.0,alpha,0.0,beta,0.0,beta,0.0,delta
61,0,0,0.0,gamma,0.0,delta,0.0,delta,0.0,delta,0.0,beta,0.0,beta,0.0,gamma,0.0,beta,0.0,alpha,0.0,alpha,0.0,alpha,0.0,gamma
61,0,1,0.0,beta,0.0,gamma,0.0,delta,0.0,beta,0.0,alpha,0.0,beta,0.0,delta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,alpha
61,0,2,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,alpha,0.0,beta
61,1,0,0.0,gamma,0.0,delta,0.0,beta,0.0,gamma,0.0,beta,0.0,alpha,0.0,beta,0.0,beta,0.0,delta,0.0,gamma,0.0,alpha,0.0,delta
62,0,0,0.0,beta,0.0,gamma,0.0,gamma,0.0,gamma,0.0,delta,0.0,delta,0.0,beta,0.0,beta,0.0,delta,0.0,delta,0.0,delta,0.0,gamma
62,0,1,0.0,beta,0.0,beta,0.0,delta,0.0,delta,0.0,gamma,0.0,delta,0.0,delta,0.0,beta,0.0,beta,0.0,beta,0.0,delta,0.0,delta
62,0,2,0.0,beta,0.0,delta,0.0,delta,0.0,beta,0.0,delta,0.0,delta,0.0,beta,0.0,delta,0.0,beta,0.0,delta,0.0,beta,0.0,delta
62,1,0,0.0,alpha,0.0,beta,0.0,alpha,0.0,delta,0.0,alpha,0.0,alpha,0.0,gamma,0.0,delta,0.0,alpha,0.0,gamma,0.0,alpha,0.0,gamma
63,0,0,0.0,gamma,0.0,alpha,0.0,beta,0.0,gamma,0.0,alpha,0.0,beta,0.0,gamma,0.0,gamma,0.0,delta,0.0,delta,0.0,beta,0.0,delta
63,0,1,0.0,alpha,0.0,alpha,0.0,beta,0.0,gamma,0.0,beta,0.0,alpha,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,gamma,0.0,gamma
63,0,2,0.0,alpha,0.0,gamma,0.0,beta,0.0,beta,0.0,beta,0.0,alpha,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,alpha
63,1,0,0.0,alpha,0.0,delta,0.0,delta,0.0,gamma,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,beta,0.0,delta,0.0,delta,0.0,delta
64,0,0,0.0,beta,0.0,alpha,0.0,beta,0.0,beta,0.0,alpha,0.0,gamma,0.0,delta,0.0,alpha,0.0,delta,0.0,gamma,0.0,gamma,0.0,delta
64,0,1,0.0,beta,0.0,beta,0.0,delta,0.0,gamma,0.0,alpha,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,beta,0.0,delta,0.0,beta
64,0,2,0.0,delta,0.0,beta,0.0,beta,0.0,beta,0.0,delta,0.0,delta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,delta,0.0,beta
64,1,0,0.0,alpha,0.0,beta,0.0,alpha,0.0,gamma,0.0,alpha,0.0,gamma,0.0,beta,0.0,delta,0.0,beta,0.0,gamma,0.0,gamma,0.0,delta
65,0,0,0.0,beta,0.0,beta,0.0,gamma,0.0,beta,0.0,beta,0.0,delta,0.0,gamma,0.0,alpha,0.0,beta,0.0,beta,0.0,delta,0.0,delta
65,0,1,0.0,beta,0.0,gamma,0.0,beta,0.0,beta,0.0,delta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta
65,0,2,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta
65,1,0,0.0,beta,0.0,beta,0.0,delta,0.0,alpha,0.0,beta,0.0,gamma,0.0,beta,0.0,gamma,0.0,gamma,0.0,alpha,0.0,delta,0.0,alpha
66,0,0,0.0,gamma,0.0,alpha,0.0,delta,0.0,gamma,0.0,delta,0.0,gamma,0.0,delta,0.0,gamma,0.0,delta,0.0,alpha,0.0,gamma,0.0,beta
