,,,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11
66,0,1,0.0,delta,0.0,gamma,0.0,beta,0.0,alpha,0.0,gamma,0.0,gamma,0.0,gamma,0.0,delta,0.0,gamma,0.0,alpha,0.0,beta,0.0,delta
66,0,2,0.0,delta,0.0,gamma,0.0,gamma,0.0,beta,0.0,gamma,0.0,gamma,0.0,gamma,0.0,delta,0.0,delta,0.0,delta,0.0,alpha,0.0,beta
66,1,0,0.0,beta,0.0,beta,0.0,alpha,0.0,alpha,0.0,beta,0.0,beta,0.0,alpha,0.0,delta,0.0,alpha,0.0,alpha,0.0,alpha,0.0,beta
67,0,0,0.0,alpha,0.0,delta,0.0,gamma,0.0,beta,0.0,delta,0.0,alpha,0.0,alpha,0.0,delta,0.0,beta,0.0,beta,0.0,gamma,0.0,beta
67,0,1,0.0,beta,0.0,beta,0.0,alpha,0.0,delta,0.0,beta,0.0,alpha,0.0,delta,0.0,beta,0.0,alpha,0.0,delta,0.0,alpha,0.0,beta
67,0,2,0.0,alpha,0.0,alpha,0.0,alpha,0.0,beta,0.0,alpha,0.0,alpha,0.0,beta,0.0,delta,0.0,beta,0.0,alpha,0.0,alpha,0.0,beta
67,1,0,0.0,gamma,0.0,alpha,0.0,beta,0.0,gamma,0.0,beta,0.0,delta,0.0,beta,0.0,gamma,0.0,beta,0.0,gamma,0.0,delta,0.0,alpha
68,0,0,0.0,alpha,0.0,alpha,0.0,delta,0.0,beta,0.0,alpha,0.0,alpha,0.0,delta,0.0,delta,0.0,delta,0.0,beta,0.0,alpha,0.0,beta
68,0,1,0.0,alpha,0.0,alpha,0.0,beta,0.0,beta,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,beta,0.0,delta
68,0,2,0.0,beta,0.0,alpha,0.0,alpha,0.0,delta,0.0,alpha,0.0,delta,0.0,alpha,0.0,alpha,0.0,beta,0.0,alpha,0.0,beta,0.0,alpha
68,1,0,0.0,alpha,0.0,alpha,0.0,beta,0.0,delta,0.0,alpha,0.0,gamma,0.0,beta,0.0,delta,0.0,gamma,0.0,beta,0.0,alpha,0.0,gamma
69,0,0,0.0,beta,0.0,delta,0.0,gamma,0.0,alpha,0.0,delta,0.0,gamma,0.0,gamma,0.0,beta,0.0,alpha,0.0,gamma,0.0,alpha,0.0,beta
69,0,1,0.0,beta,0.0,delta,0.0,gamma,0.0,delta,0.0,delta,0.0,beta,0.0,beta,0.0,delta,0.0,gamma,0.0,beta,0.0,beta,0.0,beta
69,0,2,0.0,beta,0.0,delta,0.0,delta,0.0,delta,0.0,beta,0.0,beta,0.0,delta,0.0,beta,0.0,beta,0.0,beta,0.0,delta,0.0,delta
69,1,0,0.0,delta,0.0,gamma,0.0,alpha,0.0,alpha,0.0,gamma,0.0,gamma,0.0,gamma,0.0,beta,0.0,alpha,0.0,gamma,0.0,alpha,0.0,alpha
70,0,0,0.0,gamma,0.0,beta,0.0,gamma,0.0,alpha,0.0,gamma,0.0,beta,0.0,beta,0.0,delta,0.0,delta,0.0,gamma,0.0,gamma,0.0,alpha
70,0,1,0.0,delta,0.0,gamma,0.0,delta,0.0,delta,0.0,delta,0.0,beta,0.0,beta,0.0,delta,0.0,gamma,0.0,alpha,0.0,alpha,0.0,gamma
70,0,2,0.0,alpha,0.0,gamma,0.0,delta,0.0,delta,0.0,delta,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,delta,0.0,gamma,0.0,alpha
70,1,0,0.0,beta,0.0,alpha,0.0,alpha,0.0,gamma,0.0,alpha,0.0,beta,0.0,alpha,0.0,beta,0.0,delta,0.0,beta,0.0,gamma,0.0,gamma
71,0,0,0.0,beta,0.0,beta,0.0,beta,0.0,gamma,0.0,alpha,0.0,delta,0.0,beta,0.0,delta,0.0,alpha,0.0,beta,0.0,delta,0.0,beta
71,0,1,0.0,gamma,0.0,delta,0.0,beta,0.0,beta,0.0,delta,0.0,delta,0.0,beta,0.0,delta,0.0,beta,0.0,beta,0.0,beta,0.0,delta
71,0,2,0.0,delta,0.0,beta,0.0,beta,0.0,delta,0.0,beta,0.0,beta,0.0,delta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta
71,1,0,0.0,alpha,0.0,beta,0.0,gamma,0.0,beta,0.0,gamma,0.0,delta,0.0,delta,0.0,beta,0.0,gamma,0.0,alpha,0.0,beta,0.0,delta
72,0,0,0.0,beta,0.0,alpha,0.0,beta,0.0,delta,0.0,gamma,0.0,delta,0.0,beta,0.0,delta,0.0,alpha,0.0,gamma,0.0,beta,0.0,alpha
72,0,1,0.0,beta,0.0,beta,0.0,beta,0.0,delta,0.0,delta,0.0,alpha,0.0,beta,0.0,beta,0.0,beta,0.0,alpha,0.0,delta,0.0,delta
72,0,2,0.0,delta,0.0,alpha,0.0,beta,0.0,delta,0.0,delta,0.0,beta,0.0,beta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,beta
72,1,0,0.0,delta,0.0,delta,0.0,delta,0.0,alpha,0.0,gamma,0.0,beta,0.0,delta,0.0,gamma,0.0,alpha,0.0,alpha,0.0,delta,0.0,alpha
73,0,0,0.0,beta,0.0,beta,0.0,beta,0.0,gamma,0.0,alpha,0.0,gamma,0.0,alpha,0.0,delta,0.0,beta,0.0,beta,0.0,alpha,0.0,alpha
73,0,1,0.0,gamma,0.0,alpha,0.0,alpha,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,alpha,0.0,beta,0.0,alpha,0.0,alpha,0.0,gamma
73,0,2,0.0,alpha,0.0,alpha,0.0,alpha,0.0,beta,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,beta
73,1,0,0.0,beta,0.0,alpha,0.0,delta,0.0,gamma,0.0,beta,0.0,gamma,0.0,gamma,0.0,delta,0.0,alpha,0.0,delta,0.0,delta,0.0,gamma
74,0,0,0.0,gamma,0.0,gamma,0.0,delta,0.0,gamma,0.0,beta,0.0,delta,0.0,gamma,0.0,beta,0.0,alpha,0.0,delta,0.0,delta,0.0,beta
74,0,1,0.0,delta,0.0,delta,0.0,beta,0.0,gamma,0.0,delta,0.0,delta,0.0,beta,0.0,gamma,0.0,gamma,0.0,beta,0.0,beta,0.0,alpha
74,0,2,0.0,delta,0.0,beta,0.0,delta,0.0,beta,0.0,gamma,0.0,delta,0.0,delta,0.0,gamma,0.0,delta,0.0,gamma,0.0,delta,0.0,delta
74,1,0,0.0,alpha,0.0,delta,0.0,alpha,0.0,gamma,0.0,delta,0.0,delta,0.0,alpha,0.0,beta,0.0,beta,0.0,gamma,0.0,alpha,0.0,beta
75,0,0,0.0,beta,0.0,alpha,0.0,delta,0.0,alpha,0.0,beta,0.0,delta,0.0,delta,0.0,alpha,0.0,delta,0.0,beta,0.0,alpha,0.0,gamma
75,0,1,0.0,beta,0.0,alpha,0.0,delta,0.0,beta,0.0,alpha,0.0,beta,0.0,delta,0.0,delta,0.0,beta,0.0,alpha,0.0,alpha,0.0,alpha
75,0,2,0.0,delta,0.0,alpha,0.0,alpha,0.0,alpha,0.0,beta,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,beta,0.0,delta,0.0,beta
75,1,0,0.0,delta,0.0,delta,0.0,delta,0.0,beta,0.0,alpha,0.0,alpha,0.0,gamma,0.0,beta,0.0,gamma,0.0,beta,0.0,delta,0.0,gamma
76,0,0,0.0,alpha,0.0,alpha,0.0,gamma,0.0,beta,0.0,beta,0.0,delta,0.0,beta,0.0,alpha,0.0,delta,0.0,gamma,0.0,alpha,0.0,alpha
76,0,1,0.0,alpha,0.0,delta,0.0,delta,0.0,gamma,0.0,beta,0.0,beta,0.0,beta,0.0,alpha,0.0,delta,0.0,alpha,0.0,alpha,0.0,alpha
76,0,2,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,delta,0.0,alpha,0.0,alpha
76,1,0,0.0,gamma,0.0,alpha,0.0,gamma,0.0,beta,0.0,beta,0.0,gamma,0.0,alpha,0.0,gamma,0.0,delta,0.0,gamma,0.0,gamma,0.0,alpha
77,0,0,0.0,delta,0.0,gamma,0.0,beta,0.0,delta,0.0,delta,0.0,beta,0.0,beta,0.0,gamma,0.0,beta,0.0,delta,0.0,gamma,0.0,alpha
77,0,1,0.0,beta,0.0,beta,0.0,delta,0.0,beta,0.0,delta,0.0,delta,0.0,beta,0.0,delta,0.0,delta,0.0,beta,0.0,beta,0.0,gamma
77,0,2,0.0,beta,0.0,beta,0.0,beta,0.0,delta,0.0,delta,0.0,beta,0.0,beta,0.0,delta,0.0,beta,0.0,delta,0.0,delta,0.0,beta
77,1,0,0.0,gamma,0.0,alpha,0.0,gamma,0.0,gamma,0.0,gamma,0.0,delta,0.0,gamma,0.0,delta,0.0,alpha,0.0,beta,0.0,delta,0.0,beta
78,0,0,0.0,alpha,0.0,alpha,0.0,gamma,0.0,alpha,0.0,alpha,0.0,delta,0.0,alpha,0.0,beta,0.0,delta,0.0,beta,0.0,delta,0.0,delta
78,0,1,0.0,alpha,0.0,delta,0.0,delta,0.0,alpha,0.0,beta,0.0,beta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,alpha
78,0,2,0.0,beta,0.0,delta,0.0,delta,0.0,delta,0.0,alpha,0.0,delta,0.0,delta,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha
78,1,0,0.0,delta,0.0,beta,0.0,gamma,0.0,beta,0.0,gamma,0.0,gamma,0.0,beta,0.0,beta,0.0,gamma,0.0,delta,0.0,alpha,0.0,delta
79,0,0,0.0,gamma,0.0,gamma,0.0,beta,0.0,gamma,0.0,delta,0.0,beta,0.0,alpha,0.0,beta,0.0,alpha,0.0,gamma,0.0,beta,0.0,delta
79,0,1,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,gamma,0.0,alpha,0.0,beta,0.0,beta,0.0,beta,0.0,delta,0.0,delta,0.0,beta
79,0,2,0.0,delta,0.0,beta,0.0,beta,0.0,beta,0.0,alpha,0.0,beta,0.0,beta,0.0,gamma,0.0,beta,0.0,delta,0.0,beta,0.0,beta
79,1,0,0.0,beta,0.0,beta,0.0,delta,0.0,alpha,0.0,delta,0.0,gamma,0.0,delta,0.0,gamma,0.0,alpha,0.0,delta,0.0,beta,0.0,delta
80,0,0,0.0,delta,0.0,alpha,0.0,alpha,0.0,gamma,0.0,gamma,0.0,delta,0.0,beta,0.0,gamma,0.0,beta,0.0,beta,0.0,gamma,0.0,delta
80,0,1,0.0,alpha,0.0,beta,0.0,delta,0.0,delta,0.0,beta,0.0,beta,0.0,alpha,0.0,beta,0.0,delta,0.0,delta,0.0,delta,0.0,alpha
80,0,2,0.0,delta,0.0,delta,0.0,beta,0.0,beta,0.0,delta,0.0,alpha,0.0,beta,0.0,delta,0.0,alpha,0.0,delta,0.0,beta,0.0,delta
80,1,0,0.0,gamma,0.0,alpha,0.0,beta,0.0,gamma,0.0,beta,0.0,beta,0.0,alpha,0.0,alpha,0.0,gamma,0.0,beta,0.0,beta,0.0,beta
81,0,0,0.0,gamma,0.0,beta,0.0,beta,0.0,alpha,0.0,delta,0.0,delta,0.0,beta,0.0,gamma,0.0,beta,0.0,beta,0.0,gamma,0.0,gamma
81,0,1,0.0,beta,0.0,gamma,0.0,delta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,alpha,0.0,gamma,0.0,beta,0.0,delta,0.0,gamma
81,0,2,0.0,beta,0.0,beta,0.0,beta,0.0,gamma,0.0,delta,0.0,beta,0.0,gamma,0.0,beta,0.0,beta,0.0,delta,0.0,beta,0.0,beta
81,1,0,0.0,gamma,0.0,gamma,0.0,gamma,0.0,delta,0.0,gamma,0.0,delta,0.0,delta,0.0,alpha,0.0,beta,0.0,gamma,0.0,beta,0.0,alpha
82,0,0,0.0,delta,0.0,beta,0.0,delta,0.0,delta,0.0,gamma,0.0,gamma,0.0,alpha,0.0,gamma,0.0,alpha,0.0,delta,0.0,gamma,0.0,gamma
82,0,1,0.0,beta,0.0,alpha,0.0,gamma,0.0,delta,0.0,alpha,0.0,delta,0.0,alpha,0.0,delta,0.0,delta,0.0,beta,0.0,gamma,0.0,delta
82,0,2,0.0,delta,0.0,delta,0.0,delta,0.0,beta,0.0,beta,0.0,delta,0.0,beta,0.0,alpha,0.0,delta,0.0,beta,0.0,alpha,0.0,delta
82,1,0,0.0,beta,0.0,alpha,0.0,beta,0.0,alpha,0.0,alpha,0.0,gamma,0.0,alpha,0.0,alpha,0.0,delta,0.0,beta,0.0,beta,0.0,delta
83,0,0,0.0,gamma,0.0,alpha,0.0,gamma,0.0,gamma,0.0,alpha,0.0,delta,0.0,alpha,0.0,beta,0.0,beta,0.0,gamma,0.0,alpha,0.0,gamma
83,0,1,0.0,alpha,0.0,beta,0.0,beta,0.0,alpha,0.0,alpha,0.0,delta,0.0,beta,0.0,beta,0.0,alpha,0.0,beta,0.0,delta,0.0,beta
83,0,2,0.0,alpha,0.0,alpha,0.0,alpha,0.0,delta,0.0,delta,0.0,alpha,0.0,alpha,0.0,beta,0.0,alpha,0.0,alpha,0.0,beta,0.0,alpha
83,1,0,0.0,beta,0.0,beta,0.0,delta,0.0,gamma,0.0,delta,0.0,gamma,0.0,alpha,0.0,delta,0.0,gamma,0.0,beta,0.0,alpha,0.0,gamma
84,0,0,0.0,gamma,0.0,alpha,0.0,delta,0.0,beta,0.0,alpha,0.0,gamma,0.0,delta,0.0,delta,0.0,gamma,0.0,beta,0.0,alpha,0.0,delta
84,0,1,0.0,alpha,0.0,delta,0.0,beta,0.0,alpha,0.0,beta,0.0,gamma,0.0,beta,0.0,gamma,0.0,delta,0.0,beta,0.0,beta,0.0,delta
84,0,2,0.0,beta,0.0,gamma,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,alpha,0.0,beta,0.0,delta,0.0,beta,0.0,delta
84,1,0,0.0,alpha,0.0,alpha,0.0,alpha,0.0,beta,0.0,delta,0.0,alpha,0.0,gamma,0.0,beta,0.0,beta,0.0,alpha,0.0,beta,0.0,alpha
85,0,0,0.0,beta,0.0,delta,0.0,beta,0.0,delta,0.0,beta,0.0,delta,0.0,gamma,0.0,alpha,0.0,delta,0.0,delta,0.0,alpha,0.0,delta
85,0,1,0.0,delta,0.0,alpha,0.0,delta,0.0,beta,0.0,delta,0.0,beta,0.0,beta,0.0,beta,0.0,delta,0.0,delta,0.0,beta,0.0,delta
85,0,2,0.0,beta,0.0,delta,0.0,beta,0.0,delta,0.0,beta,0.0,beta,0.0,delta,0.0,delta,0.0,delta,0.0,beta,0.0,delta,0.0,beta
85,1,0,0.0,gamma,0.0,alpha,0.0,beta,0.0,alpha,0.0,gamma,0.0,delta,0.0,beta,0.0,gamma,0.0,delta,0.0,gamma,0.0,beta,0.0,gamma
86,0,0,0.0,gamma,0.0,beta,0.0,alpha,0.0,delta,0.0,beta,0.0,alpha,0.0,alpha,0.0,gamma,0.0,alpha,0.0,beta,0.0,delta,0.0,alpha
86,0,1,0.0,alpha,0.0,alpha,0.0,beta,0.0,beta,0.0,alpha,0.0,beta,0.0,alpha,0.0,alpha,0.0,alpha,0.0,beta,0.0,alpha,0.0,gamma
86,0,2,0.0,alpha,0.0,alpha,0.0,beta,0.0,alpha,0.0,beta,0.0,beta,0.0,alpha,0.0,alpha,0.0,beta,0.0,beta,0.0,beta,0.0,alpha
86,1,0,0.0,gamma,0.0,beta,0.0,beta,0.0,gamma,0.0,delta,0.0,gamma,0.0,alpha,0.0,alpha,0.0,delta,0.0,alpha,0.0,beta,0.0,gamma
87,0,0,0.0,delta,0.0,beta,0.0,delta,0.0,delta,0.0,gamma,0.0,alpha,0.0,alpha,0.0,beta,0.0,gamma,0.0,beta,0.0,gamma,0.0,delta
87,0,1,0.0,beta,0.0,beta,0.0,alpha,0.0,beta,0.0,beta,0.0,alpha,0.0,alpha,0.0,beta,0.0,delta,0.0,alpha,0.0,beta,0.0,beta
87,0,2,0.0,alpha,0.0,beta,0.0,beta,0.0,delta,0.0,beta,0.0,alpha,0.0,delta,0.0,alpha,0.0,alpha,0.0,beta,0.0,beta,0.0,alpha
87,1,0,0.0,delta,0.0,gamma,0.0,delta,0.0,beta,0.0,delta,0.0,gamma,0.0,alpha,0.0,beta,0.0,gamma,0.0,gamma,0.0,beta,0.0,alpha
88,0,0,0.0,delta,0.0,alpha,0.0,delta,0.0,gamma,0.0,alpha,0.0,alpha,0.0,gamma,0.0,beta,0.0,gamma,0.0,gamma,0.0,gamma,0.0,alpha
88,0,1,0.0,alpha,0.0,delta,0.0,gamma,0.0,alpha,0.0,gamma,0.0,gamma,0.0,delta,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,gamma
88,0,2,0.0,alpha,0.0,delta,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,gamma,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha
88,1,0,0.0,delta,0.0,delta,0.0,gamma,0.0,gamma,0.0,gamma,0.0,alpha,0.0,gamma,0.0,gamma,0.0,alpha,0.0,beta,0.0,beta,0.0,delta
89,0,0,0.0,delta,0.0,beta,0.0,beta,0.0,gamma,0.0,beta,0.0,beta,0.0,alpha,0.0,alpha,0.0,delta,0.0,beta,0.0,gamma,0.0,beta
89,0,1,0.0,beta,0.0,beta,0.0,delta,0.0,alpha,0.0,beta,0.0,delta,0.0,alpha,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta
89,0,2,0.0,delta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta
89,1,0,0.0,gamma,0.0,gamma,0.0,gamma,0.0,gamma,0.0,beta,0.0,delta,0.0,gamma,0.0,beta,0.0,gamma,0.0,alpha,0.0,alpha,0.0,delta
90,0,0,0.0,beta,0.0,alpha,0.0,delta,0.0,gamma,0.0,alpha,0.0,delta,0.0,delta,0.0,alpha,0.0,alpha,0.0,beta,0.0,gamma,0.0,alpha
90,0,1,0.0,alpha,0.0,alpha,0.0,alpha,0.0,beta,0.0,beta,0.0,alpha,0.0,gamma,0.0,delta,0.0,delta,0.0,delta,0.0,alpha,0.0,delta
90,0,2,0.0,beta,0.0,delta,0.0,delta,0.0,alpha,0.0,delta,0.0,alpha,0.0,beta,0.0,delta,0.0,beta,0.0,beta,0.0,gamma,0.0,delta
90,1,0,0.0,beta,0.0,beta,0.0,gamma,0.0,delta,0.0,beta,0.0,beta,0.0,delta,0.0,gamma,0.0,alpha,0.0,gamma,0.0,beta,0.0,alpha
91,0,0,0.0,beta,0.0,delta,0.0,beta,0.0,gamma,0.0,delta,0.0,alpha,0.0,gamma,0.0,delta,0.0,gamma,0.0,beta,0.0,delta,0.0,gamma
91,0,1,0.0,beta,0.0,beta,0.0,gamma,0.0,gamma,0.0,beta,0.0,delta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,delta,0.0,gamma
91,0,2,0.0,beta,0.0,gamma,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta
91,1,0,0.0,delta,0.0,alpha,0.0,delta,0.0,alpha,0.0,delta,0.0,alpha,0.0,gamma,0.0,gamma,0.0,delta,0.0,gamma,0.0,beta,0.0,beta
92,0,0,0.0,alpha,0.0,alpha,0.0,gamma,0.0,gamma,0.0,delta,0.0,beta,0.0,alpha,0.0,delta,0.0,gamma,0.0,beta,0.0,delta,0.0,delta
92,0,1,0.0,beta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,beta,0.0,alpha,0.0,beta,0.0,delta,0.0,delta,0.0,gamma,0.0,delta
92,0,2,0.0,beta,0.0,beta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,beta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,beta
92,1,0,0.0,beta,0.0,gamma,0.0,delta,0.0,gamma,0.0,alpha,0.0,alpha,0.0,alpha,0.0,delta,0.0,gamma,0.0,beta,0.0,alpha,0.0,gamma
93,0,0,0.0,beta,0.0,beta,0.0,beta,0.0,delta,0.0,gamma,0.0,gamma,0.0,delta,0.0,delta,0.0,alpha,0.0,beta,0.0,alpha,0.0,delta
93,0,1,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,delta,0.0,beta,0.0,beta,0.0,delta,0.0,delta,0.0,delta
93,0,2,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,delta,0.0,beta,0.0,beta,0.0,beta,0.0,beta
93,1,0,0.0,gamma,0.0,delta,0.0,alpha,0.0,beta,0.0,beta,0.0,delta,0.0,beta,0.0,gamma,0.0,delta,0.0,alpha,0.0,gamma,0.0,alpha
94,0,0,0.0,delta,0.0,gamma,0.0,beta,0.0,delta,0.0,alpha,0.0,alpha,0.0,alpha,0.0,beta,0.0,delta,0.0,gamma,0.0,beta,0.0,gamma
94,0,1,0.0,beta,0.0,alpha,0.0,delta,0.0,delta,0.0,beta,0.0,beta,0.0,delta,0.0,alpha,0.0,gamma,0.0,beta,0.0,beta,0.0,alpha
94,0,2,0.0,beta,0.0,delta,0.0,beta,0.0,delta,0.0,beta,0.0,delta,0.0,delta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta
94,1,0,0.0,delta,0.0,delta,0.0,gamma,0.0,delta,0.0,delta,0.0,beta,0.0,beta,0.0,alpha,0.0,beta,0.0,delta,0.0,delta,0.0,gamma
95,0,0,0.0,alpha,0.0,beta,0.0,alpha,0.0,delta,0.0,delta,0.0,gamma,0.0,beta,0.0,gamma,0.0,delta,0.0,beta,0.0,beta,0.0,alpha
95,0,1,0.0,alpha,0.0,alpha,0.0,alpha,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,alpha,0.0,delta,0.0,alpha,0.0,delta
95,0,2,0.0,alpha,0.0,beta,0.0,alpha,0.0,beta,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,beta,0.0,beta,0.0,beta,0.0,alpha
95,1,0,0.0,gamma,0.0,gamma,0.0,delta,0.0,beta,0.0,delta,0.0,delta,0.0,beta,0.0,alpha,0.0,gamma,0.0,delta,0.0,gamma,0.0,gamma
96,0,0,0.0,alpha,0.0,gamma,0.0,beta,0.0,beta,0.0,delta,0.0,alpha,0.0,alpha,0.0,delta,0.0,beta,0.0,delta,0.0,gamma,0.0,delta
96,0,1,0.0,alpha,0.0,beta,0.0,beta,0.0,alpha,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,beta,0.0,alpha,0.0,gamma,0.0,delta
96,0,2,0.0,delta,0.0,beta,0.0,beta,0.0,beta,0.0,delta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,delta,0.0,delta
96,1,0,0.0,delta,0.0,alpha,0.0,delta,0.0,gamma,0.0,beta,0.0,alpha,0.0,gamma,0.0,beta,0.0,delta,0.0,gamma,0.0,beta,0.0,beta
97,0,0,0.0,delta,0.0,gamma,0.0,gamma,0.0,delta,0.0,delta,0.0,gamma,0.0,alpha,0.0,delta,0.0,beta,0.0,gamma,0.0,gamma,0.0,delta
97,0,1,0.0,beta,0.0,gamma,0.0,delta,0.0,gamma,0.0,delta,0.0,alpha,0.0,gamma,0.0,delta,0.0,delta,0.0,beta,0.0,delta,0.0,beta
97,0,2,0.0,delta,0.0,beta,0.0,gamma,0.0,beta,0.0,beta,0.0,beta,0.0,gamma,0.0,beta,0.0,delta,0.0,beta,0.0,delta,0.0,beta
97,1,0,0.0,alpha,0.0,beta,0.0,delta,0.0,delta,0.0,beta,0.0,gamma,0.0,delta,0.0,alpha,0.0,beta,0.0,delta,0.0,beta,0.0,gamma
98,0,0,0.0,beta,0.0,beta,0.0,alpha,0.0,beta,0.0,delta,0.0,alpha,0.0,alpha,0.0,beta,0.0,alpha,0.0,beta,0.0,beta,0.0,gamma
98,0,1,0.0,alpha,0.0,alpha,0.0,beta,0.0,beta,0.0,alpha,0.0,beta,0.0,alpha,0.0,alpha,0.0,alpha,0.0,beta,0.0,delta,0.0,delta
98,0,2,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,beta,0.0,beta,0.0,beta,0.0,alpha,0.0,alpha,0.0,alpha,0.0,delta
98,1,0,0.0,gamma,0.0,beta,0.0,delta,0.0,delta,0.0,delta,0.0,beta,0.0,delta,0.0,alpha,0.0,beta,0.0,beta,0.0,delta,0.0,alpha
99,0,0,0.0,beta,0.0,gamma,0.0,delta,0.0,beta,0.0,beta,0.0,beta,0.0,alpha,0.0,gamma,0.0,alpha,0.0,gamma,0.0,gamma,0.0,delta
99,0,1,0.0,beta,0.0,delta,0.0,alpha,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,gamma,0.0,gamma
99,0,2,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,delta,0.0,beta,0.0,beta,0.0,beta
99,1,0,0.0,delta,0.0,alpha,0.0,gamma,0.0,gamma,0.0,gamma,0.0,beta,0.0,gamma,0.0,gamma,0.0,alpha,0.0,beta,0.0,delta,0.0,gamma
